date,open,high,low,close,volume,settle,change,percent
2022-02-20 16:00:00,1900.373,1908.2,1887.453,1905.1255,112142.0,0.0,8.224487,0.0043357494
2022-02-21 16:00:00,1905.49,1914.08,1891.2,1900.58,134930.0,0.0,-4.545532,-0.002385949
2022-02-22 16:00:00,1898.8127,1910.41,1889.4,1909.36,119679.0,0.0,8.780029,0.004619658
2022-02-23 16:00:00,1908.7875,1974.27,1878.02,1897.49,141764.0,0.0,-11.869995,-0.0062167402
2022-02-24 16:00:00,1904.2393,1921.33,1882.8,1890.57,133598.0,0.0,-6.920044,-0.0036469463
2022-02-27 16:00:00,1918.928,1930.348,1890.5,1909.94,138060.0,0.0,19.369995,0.010245585
2022-02-28 16:00:00,1908.715,1946.42,1900.3,1945.44,132432.0,0.0,35.5,0.018586973
2022-03-01 16:00:00,1944.5388,1947.87,1913.74,1925.21,131769.0,0.0,-20.22998,-0.010398666
2022-03-02 16:00:00,1928.5895,1941.27,1921.2,1936.794,127915.0,0.0,11.583984,0.006016998
2022-03-03 16:00:00,1936.205,1970.31,1929.52,1967.04,136656.0,0.0,30.246094,0.015616578
2022-03-06 16:00:00,1975.92,2002.5,1960.86,1997.02,141785.0,0.0,29.97998,0.015241165
